stars,date,review
4,2022-07-06,"제목부터 눈길을 끈다 순전히 제목 때문에 이 책을 구입했다는 사실을 인정합니다. 나는 태그라인이나 시놉시스를 읽지 않았습니다. -편의점- 마치 편의점을 패러디한 것 같아요. 뭔가 불편한 게 분명 있을 텐데, 그게 갑자기 흥미롭고 궁금하네요. 어땠나요? 독코 씨는 처음에는 쿠엔 삼촌인 줄 알았어요. 그 가게 주인이... 그런데 내 추측이 많이 틀렸어. 읽을 때 미소가 지어지는 이야기라는 태그라인이 있습니다. 나는 그것에 전적으로 동의합니다. 읽으면서 정말 미소 짓게 만드는 순간들이 있었습니다. 전반적으로 낙담하고 절망에 빠진 사람들이 다시 돌아와서 더 나은 삶을 살려고 노력하도록 격려하는 이야기입니다. 읽고 나니 긍정적인 에너지를 얻었습니다. 이건 우스갯소리입니다. 작가가 옥수수 비단차 가게 주인인가요? 그는 그것을 이야기에 매우 눈에 띄게 포함시켰습니다. 읽고나서 쇼페에 차 주문하러 갔는데... 한번 먹어보고 싶네요. 도착하자마자 다시 방문해서 리뷰하도록 하겠습니다. 하하. 간단한 이야기는 Tokko 씨가 노숙자라는 것입니다. 감손잡이는 작은 편의점 직원으로 일하게 되었습니다. 가게 주인은 70세 할머니인데 매우 친절하십니다. 따를 만한 가치가 있는 흥미로운 점은 첫 번째로, Tokko 씨는 누구이며 어디에서 왔습니까? 이제 그는 기억 상실증을 앓고 있으며 알코올 중독자이며 노숙자입니다. 곰처럼 커요 믿을 수 없는 행동 그런데 그 이전의 그는 누구였나요? ... 이 미스터리는 점차 밝혀질 것입니다. 답은 이후 에피소드에서 나옵니다. 대답하기에 충분합니다. 오! 나는 순간 깜짝 놀랐다. 그때의 내가 그 사람에 대해 어떻게 느꼈는지, 그리고 지금 그 사람에 대해 어떻게 생각하는지 생각해 볼 수 있는 지점이었습니다. 두 번째는 편의점과 관련된 캐릭터들입니다. 가게 주인과 그의 아들, 몇몇 점원, 단골 손님까지 저마다의 사연을 가지고 있습니다. 대부분의 문제는 토코씨의 조언으로 해결되는데... 토코씨는 둔감한 것 같습니다. 그러나 그 사람의 약간의 조언만으로도 사람들은 빛을 보게 되었습니다. 처음에 나오는 이야기는 계속해서 읽는 것으로 간주됩니다. 특별히 흥미로운 느낌은 없었습니다. 하지만 캐릭터는 점차적으로 지속적인 발전을 거듭하고 있습니다. 그 과정에서 나는 조연들의 성공이나 문제 해결에 기뻐했다. 그리고 주인공이 공개되면 최고조에 달합니다. 잘한 것으로 간주됩니다."
3,2025-06-19,"인간관계에 있어서의 친절과 사랑, 그리고 그 친절한 말이 사람들의 삶을 변화시키는 데 큰 영향을 미친다는 주제를 다룬 라이트 노벨. 이 소설은 노숙자, 경제, 고용, 실무 능력, 업무 압박, 승진, 급여 부족, 사람들의 투쟁과 생계 확보 등 한국과 같은 큰 나라를 괴롭히는 주제를 다루게 되었습니다. . 또한 이러한 문제와 그로 인한 혼란, 이혼, 별거, 세대 간 격차 등을 고려하여 가족관계를 다루었다. 또한 소설은 한국인의 화장품에 대한 집착, 이를 ​​위한 개인병원의 확산, 돈을 벌기 위해 위조 자격증을 가진 의사를 고용하는 일, 그로 인해 평생 지속되는 사망과 장애, 그리고 그로 인해 의사와 피해자 가족들이 치러야 할 대가 등을 다루고 있다. 이 소설은 연작으로 쉽고 직접적이며 방대하고 풍부한 작품 중에서 읽기에 적합하다. 결말이 참 아름답네요.. 그리고 소설 제목도요. 소설을 끝까지 읽으면 그 의미가 더욱 분명해진다."
5,2022-11-08,"처음에는 나미야나 달레르구트처럼 역겨운 장르가 아닐까 생각했어요. 그래서 문제를 해결할 수 있는 역겨운 미니마켓 같아요. 그리고 드디어 하루출판사들이 자주 언급하는 옥수수차를 이해하게 되었습니다 ^^ 서울역 미니마켓 사장님과 귀한 교훈을 많이 준 치매 노숙자 '독고'의 만남으로 시작합니다. 사장은 독고를 자신의 미니마켓 야간 직원으로 삼는다. 독고는 직원이나 고객에게 좋은 의미를 주는 모임을 많이 경험하게 합니다. 이 이야기가 전달하는 강력한 메시지는 외모로 사람을 과소평가해서는 안 된다는 것, 간단한 만남만으로도 교훈을 얻을 수 있다는 것, 가장 중요한 것은 의사소통이 당신이 직면하는 가장 큰 문제의 근원이 될 수 있다는 것입니다. 그리고 두 번째 책도 번역됐으면 좋겠어요 ·ᴗ· 제가 정말 높이 평가하고 싶은 건 번역가님이에요. 지역 언어로 대화가 일부 나오는 번역된 책을 처음 읽었기 때문에 분위기가 더 좋았습니다. 보통 내가 읽는 공식-비공식 번역은 인도네시아어로 가득 차서 여전히 딱딱해 보여서 느낌이 잘 안 나요. 그리고 속어 꼬마들처럼 격의 없는 언어로 이야기를 나누던 상황이었기 때문에 억지로 한 것은 아닌 것 같아요. 번역가에게 감사드립니다 🫶"
4,2023-06-16,"소문대로 좋은 건 한국 번역 소설을 많이 읽는 만큼 '아무것도 안 좋아하는 편'인데 이 이야기는 재미있거든요. 첫 장부터 읽는 재미가 있고, 점점 더 재미있어집니다. 특히 그가 돌아와서 Tokko씨 자신의 이야기를 들려주는 마지막 장입니다. 흥미로운 전략인 것 같지만 마지막 장이 마음에 들지 않습니다. 얼마나 간결한지 모르겠습니다. 개인적으로 이 이야기는 속편이 나올 가능성이 있다고 생각합니다. 즉, 이 편의점을 찾는 사람들은 할 이야기가 더 많아야 한다는 것이다. 어떤 매듭이라도 묶은 채로 둘 수 있습니다. 그런 다음 이보다 더 길게 드래그하세요. 하지만 어떻게 그 일을 끝낼 수 있었는지 모르겠습니다. 그러다가 다시 책 이름을 붙이면서 나는 항상 토코 씨가 분명 불편한 점이 있는 편의점 주인이라는 것을 이해하게 되었다. 하지만 그렇지 않은 것 같습니다. 전혀 토코 씨의 가게가 아닙니다. 와, 항상 태국어로 책 이름을 지어주셔서 별 4.4개를 주고 싶다고 생각했어요. 그런데 재미있냐고 묻고 있는데, 재미있으면 읽어볼까? 분명히. 좋다."
5,2023-08-13,"기분 좋고, 재미있게 읽고, 한 번에 끝냈습니다."
3,2024-03-02,3' 5 ⭐️
4,2025-12-07,"두 번째 기회, 새로운 시작, 작은 몸짓이 미치는 영향에 대한 귀여운 로맨스입니다. 그것은 우리를 반성하게 만듭니다. 나는 좋아했다!"
4,2025-12-13,나는 이 책을 그토록 좋아할 줄은 몰랐다. 옥수수차를 마시고 싶은 기분이 들었어요.
4,2026-06-18,"Δείτε επίσης και στο Chill and read Κάποιες φορές ένα βιβλίο καταφέρνει να σε αγγίξει όχι επειδή αφηγείται μια συγκλονιστική ιστορία γεμάτη ανατροπές, αλλά επειδή σου θυμίζει κάτι πολύ απλό. Πόσο σημαντικοί μπορούν να γίνουν οι άνθρωποι ο ένας για τον άλλον. Μια ζεστή, ανθρώπινη ιστορία που μιλά για τη μοναξιά, τη συγχώρεση, την ελπίδα και τις δεύτερες ευκαιρίες, μέσα από ένα σκηνικό που μοιάζει απόλυτα συνηθισμένο. Ένα μικρό παντοπωλείο που λειτουργεί όλο το εικοσιτετράωρο σε μια γειτονιά της Σεούλ. Η ιστορία ξεκινά όταν η κυρία Γιομ, ιδιοκτήτρια του καταστήματος, χάνει το πορτοφόλι της σε έναν σταθμό τρένου. Εκείνος που το βρίσκει είναι ένας άστεγος άνδρας ονόματι Ντόκγκο, ο οποίος πάσχει από αμνησία και δεν θυμάται σχεδόν τίποτα από τη ζωή του πριν βρεθεί στους δρόμους. Η πράξη του να της επιστρέψει το πορτοφόλι γίνεται η αφορμή για μια γνωριμία που θα αλλάξει τις ζωές και των δύο. Όταν προκύπτει ανάγκη για προσωπικό στο κατάστημα, η κυρία Γιομ αποφασίζει να του δώσει μια ευκαιρία και να τον προσλάβει, παρά τις επιφυλάξεις όσων βρίσκονται γύρω της. Αυτό που ακολουθεί δεν είναι μια ιστορία βασισμένη στην αγωνία ή στο μυστήριο του παρελθόντος του Ντόκγκο, όσο κι αν αυτό παίζει τον ρόλο του. Πρόκειται κυρίως για μια ιστορία ανθρώπων. Ο συγγραφέας χρησιμοποιεί το μικρό κατάστημα ως σημείο συνάντησης διαφορετικών χαρακτήρων, οι οποίοι κουβαλούν τις δικές τους ανησυχίες, απογοητεύσεις και πληγές. Μέσα από τα μάτια τους παρακολουθούμε τη ζωή στη σύγχρονη κορεατική κοινωνία, αλλά και ζητήματα που είναι παγκόσμια και διαχρονικά. Οικογενειακές σχέσεις που δοκιμάζονται, επαγγελματική εξουθένωση, οικονομική ανασφάλεια, κοινωνική απομόνωση και η αίσθηση ότι κάπου στην πορεία χάσαμε τον εαυτό μας. Ο Ντόκγκο είναι αναμφίβολα η ψυχή του βιβλίου. Στην αρχή παρουσιάζεται σχεδόν σαν ένας γρίφος. Δεν θυμάται ποιος είναι, δεν γνωρίζει από πού προέρχεται και φαίνεται να έχει αποδεχτεί τη ζωή στο περιθώριο. Όσο όμως προχωρά η αφήγηση, αποκαλύπτεται ένας άνθρωπος βαθιά ευαίσθητος, με μια καλοσύνη που μοιάζει σχεδόν αφοπλιστική. Η εξέλιξή του είναι από τα πιο δυνατά στοιχεία του μυθιστορήματος, καθώς δεν βασίζεται σε θεαματικές αλλαγές αλλά σε μικρά βήματα, σε καθημερινές επιλογές και στη σταδιακή αποκατάσταση της αξιοπρέπειάς του. Εξίσου ενδιαφέρουσα είναι και η κυρία Γιομ. Δεν αποτελεί απλώς τη «σωτήρα» της ιστορίας. Είναι μια γυναίκα που έχει περάσει δυσκολίες, που προσπαθεί να ισορροπήσει ανάμεσα στις ευθύνες της και στις προσωπικές της ανάγκες και που εξακολουθεί να πιστεύει στους ανθρώπους, ακόμη κι όταν έχουν πάψει να πιστεύουν οι ίδιοι στον εαυτό τους. Η σχέση που αναπτύσσεται ανάμεσα στους δύο χαρακτήρες είναι από τις πιο όμορφες πτυχές του βιβλίου, ακριβώς επειδή χτίζεται με φυσικότητα και ειλικρίνεια. Ένα από τα θέματα που διατρέχουν ολόκληρη την ιστορία είναι η έννοια της δεύτερης ευκαιρίας. Ο Kim Ho-Yeon φαίνεται να αναρωτιέται αν ένας άνθρωπος μπορεί πραγματικά να αλλάξει και αν η κοινωνία είναι διατεθειμένη να του επιτρέψει να το κάνει. Μέσα από τους χαρακτήρες του δείχνει πόσο εύκολα βάζουμε ταμπέλες στους άλλους και πόσο δύσκολα τους βλέπουμε ως ανθρώπους με πολύπλοκες ιστορίες και προσωπικούς αγώνες. Παράλληλα, το βιβλίο ασχολείται έντονα με τη μοναξιά. Παρότι οι ήρωες ζουν σε μια από τις μεγαλύτερες πόλεις του κόσμου, οι περισσότεροι νιώθουν αποκομμένοι από τους γύρω τους. Το κατάστημα γίνεται ένας απρόσμενος χώρος σύνδεσης, ένα σημείο όπου άνθρωποι που διαφορετικά δεν θα συναντιούνταν ποτέ βρίσκουν παρηγοριά, κατανόηση και, κάποιες φορές, φιλία. Είναι ένας όμορφος συμβολισμός για τη σημασία της κοινότητας σε μια εποχή όπου η απομόνωση μοιάζει συχνά να κυριαρχεί. Η γραφή του Kim Ho-Yeon είναι απλή, λιτή και άμεση. Δεν επιδιώκει να εντυπωσιάσει με περίπλοκες αφηγηματικές τεχνικές ή λυρικές περιγραφές. Η δύναμή της βρίσκεται στην αμεσότητα και στην ανθρωπιά της. Ο συγγραφέας αφήνει τους χαρακτήρες του να μιλήσουν μέσα από τις πράξεις και τις επιλογές τους, δημιουργώντας μια ιστορία που διαβάζεται εύκολα αλλά αφήνει πίσω της αρκετή τροφή για σκέψη. Αυτό που ξεχώρισα περισσότερο είναι η αίσθηση ζεστασιάς που αποπνέει το βιβλίο. Παρότι αγγίζει δύσκολα θέματα, δεν γίνεται ποτέ σκοτεινό ή απαισιόδοξο. Δεν προσφέρει εύκολες λύσεις ούτε προσπαθεί να παρουσιάσει έναν ιδανικό κόσμο. Αντίθετα, αναγνωρίζει τις δυσκολίες της ζωής και ταυτόχρονα υπενθυμίζει ότι η καλοσύνη, η ενσυναίσθηση και η ανθρώπινη επαφή εξακολουθούν να έχουν αξία. Το «24 ώρες ανοιχτά» είναι ένα βιβλίο που διαβάζεται σαν μια ζεστή αγκαλιά. Μια ιστορία ήσυχη αλλά ουσιαστική, που δεν στηρίζεται στις μεγάλες συγκινήσεις αλλά στις μικρές ανθρώπινες στιγμές. Αν αγαπάτε τα μυθιστορήματα χαρακτήρων, τις ιστορίες που επικεντρώνονται στις ανθρώπινες σχέσεις και τα βιβλία που κλείνουν αφήνοντάς σας με μια αίσθηση ελπίδας, τότε το νέο αυτό λογοτεχνικό ταξίδι του Kim Ho-Yeon αξίζει σίγουρα μια θέση στη βιβλιοθήκη σας."
4,2026-02-23,"⭐️⭐️⭐️⭐️ / 별 4개 두 번째 기회 편의점은 편의점과 그곳의 직원과 고객에 대한 소설입니다. ""그들은 자신이 원하는 것은 무엇이든 할 권리가 있다고 말하지만, 인생은 그렇지 않습니다. 인생은 항상 편안하고 편리하기 위한 것이 아닙니다."" 워터스톤즈에서 보기 전에는 이 책에 대해 들어본 적이 없었는데, 제가 좋아했던 책인 커피가 차가워지기 전에가 생각나서 이 책에 빠져들고 싶게 만들었습니다. 이 책은 짧고 빠르지만 그럼에도 불구하고 아름답습니다. 나는 모든 장이 다른 사람에게 초점을 맞추고 종종 다른 POV에 있는 방식을 좋아했지만, 모든 것이 여전히 서로 연결되어 있고 연대순으로 설명되는 방식을 좋아했습니다. 모든 캐릭터가 어떻게 하나로 뭉쳐져 있는지, 편의점이 그 중심에 있는지 보는 것이 정말 즐거웠습니다. 결말이 좀 밋밋하다는 느낌이 들었습니다. 나는 이야기를 좋아했지만 결말과 마지막 장은 밋밋하고 책의 나머지 부분과 약간 어울리지 않는 느낌을 받았습니다. 전체적으로 <두 번째 기회 편의점>은 아름다운 메시지를 담은 인생 그 자체에 관한 아름다운 책이었습니다."
4,2026-05-27,"➺ 4/5🌟 언뜻 경쾌하고 포근해 보이지만 의외로 강한 펀치를 담아냈습니다. 어떤 의미에서는 글의 구조 때문에 경쾌하고 포근하다고 하는 것도 틀린 말은 아니지만 확실히 무지개와 햇살보다 더 깊은 뭔가가 있습니다. 주제는 따뜻함과 친절, 희망과 두 번째 기회에 중점을 두었습니다. 그러나 그것은 또한 후회, 현실 생활이 가족과 직업과의 어려움, 느린 순간부터 눈앞에서 일어나는 갑작스러운 변화에 이르기까지 모순된 속도로 인생을 헤쳐나가려는 시도를 보여주었습니다. 이야기가 암울하고 우울한 분위기로 전개되지 않아서 어둡고 자극적인 느낌은 아니지만, 그래도 감정적으로는 분명 큰 타격을 줄 것입니다. 당신이 인생의 어느 단계에 있든, 여기에 있는 무언가가 당신과 연결될 것입니다. 내러티브의 조용함과 부드러움이 마음을 달래줍니다. 이야기는 예상 가능하지만 이것이 바로 이것에 관한 것입니다. 실재론. 때로는 인생이 롤러코스터를 타게 되기도 하지만 결국 인생은 예측 가능합니다. 캐릭터 하나하나에서 현실적인 요소를 느낄 수 있다. 나는 번역된 일본 문학을 읽는 데 익숙하고 한국 문학은 거의 읽지 않습니다. 이제 바꿀 것 같아요."
5,2025-10-10,"『염씨네 편의점』 이 책은 애무이자 포옹이며 이타주의의 한 예이며, 어려운 순간에 누군가가 손을 빌려주면 절망에 빠지지 않고 강 건너편으로 도약할 수 있다는 사실을 전달하는 방식이다. 이것이 때로 자신을 구할 수 있는 방법입니다. 다리를 건너면 따뜻하고 안전한 피난처를 찾을 수 있습니다. 한 남자의 이야기, 사건의 이야기, 한 문을 닫고 다른 문을 여는 운명의 이야기이다. 겉모습에도 불구하고 그를 반갑게 맞이하고, 그를 믿어주는 여자. 영원히 닫혀 있다고 생각했던 문이 그에게 열립니다. 그의 신뢰는 그에게 살고 앞으로 나아갈 용기를 줍니다. 그가 반성하기 위해 멈추는 경계는 기다림, 인내, 연구이다. 그러나 그것은 또한 자유이고, 돌아오는 것, 떠나는 것을 선택하는 자유, 과거를 닫는 것, 아마도 그것을 잊는 것의 자유이기도 합니다. 하지만 기억하고 싶지 않은 것을 정말 잊어버리시나요? 당신은 무엇으로부터 도망치고 있나요? 읽어보시면 알게 되실 겁니다... 추천합니다!! ⭐️⭐️⭐️⭐️⭐️"
5,2026-02-06,"5 !! 사실 이것은 나를 감정적으로 만들었습니다. 한동안 이런 느낌이 들지 않았습니다. 나를 오늘로 이끈 모든 결정과 내가 어떻게 내 인생을 그렇게 허비하고 있는지에 대해 한 시간 동안 창밖을 내다보게 했습니다. 토하고 울고 싶은데 더 이상 어떻게 해야 할지 모르겠어요. 눈물이 멈추지 않았습니다. 부끄럽지만 살기로 결심했습니다. 나는 내 죄를 감당하기로 결정했습니다. 나는 필요할 때 도움을 주고, 내가 할 수 있는 것을 나누며, 나 자신만을 위해 살지 않을 것입니다. 한때는 오로지 나만의 생존만을 위해 사용되었던 기술을 다른 사람의 이익을 위해 사용하겠습니다. 가족을 찾아 사과하겠습니다. 그들이 나를 만나기를 거부한다면 나는 그들의 결정을 존중하고 그 결과를 감수할 것입니다. 인생에는 의미가 있고 계속되어야 한다는 믿음을 붙잡고 나 역시 계속 나아갈 것입니다."
3,2026-05-28,"'두 번째 기회의 가게'는 인생에서 과거와 선택, 잃어버린 기회에 어떻게든 연루된 사람들의 이야기로, 그들의 길은 변화의 지점이자 새로운 시작이 되어야 할 가게와 묶여 있다. 책 이름이 서점이나 서점 주변에 있을 때 나는 무의식적으로 그 장소의 분위기가 이야기의 중요한 부분이 될 것이라고 기대한다. 책 냄새, 책장의 고요함, 그 공간의 분위기를 느낄 수 있는 곳. 안타깝게도 이 책은 이 학과에서 나에게 큰 성공을 거두지 못했고, 내가 기대했던 분위기도 잘 형성되지 않았다. 처음에는 스토리에 흥미로운 아이디어가 있었고 캐릭터의 급여도 상대적으로 좋았습니다. 그래서 책의 전체적인 분위기로 소통하는 것보다 이야기 속 인물들과 소통하는 것이 더 쉬웠어요. 하지만 결말이 가까워질수록 이야기가 너무 과장됐고, 일부 다른 사건들은 처음처럼 신빙성이 없었습니다. 전체적으로 나쁜 책은 아니었고, 성격도 괜찮은 책이었지만, 나에게는 오래가는 책이라기보다는 평범한 책에 가까웠다."
3,2024-06-06,"코케트 북클럽에서 읽었는데 처음에는 조금 지루하고 지루해 보였지만 마지막 장은 다른 모든 내용을 이해하게 해주었습니다. 이 책은 나에게 인간성이 부재하여 눈에 띄는 어려운 시기에도 긍정적인 면을 볼 수 있도록 도와주는 인간성에 대한 따뜻함과 믿음을 남겼습니다. 책에는 알코올에 대한 여러 언급이 있는데, 주제에 민감해서 다소 불편하다고 느꼈습니다. 이는 이 중독 문제에 직면한 인간의 지원이 아무 소용이 없음을 보여줍니다. 그럼에도 불구하고 일부 사람들이 하는 행동을 정당화하는 것은 옳지 않다고 생각하지만, 꽤 잘 설명되어 있다고 생각하며, 그 배경은 일하기 위해 살아가는 아시아 사회가 어떤 방식으로든 스스로를 유지해야 한다는 것을 이해하는 데 도움이 된다고 생각합니다."
4,2025-11-03,"퇴직한 역사교사이자 편의점 주인인 염씨 부인의 잃어버린 지갑을 노숙인이 그대로 돌려보내자 그녀는 흥미를 느낀다. 그녀는 그에게 음식과 음료를 제안하고, 다른 두 직원의 반대와 우려에도 불구하고 곧 자신의 매장의 야간 매니저로 일하게 됩니다. 독고는 알코올중독자여서 전생을 기억하지 못한다. 그러나 그를 향한 염씨의 믿음과 매장 관리의 규칙적인 일상과 책임은 한 남자의 큰 곰이 그의 삶을 다시 시작하는 데 도움이 된다. 그는 단골이 된 몇몇 고객을 만나 친구가 되고, 자신의 재활 노력을 통해 자신의 힘을 발견하고, 두 번째 기회에서 얻은 소박한 지혜를 공유하기 시작하여 단골들의 삶을 열어줍니다. 그는 또한 가게와 자신의 인생에서 아무것도 만들지 못하는 아들을 둔 염씨 부인을 보호하게 된다. 희망을 찾고 삶의 도전에 맞서는 사람들의 따뜻하고 조용한 이야기입니다. 측정된 속도는 위대하거나 놀라운 계시를 제공하지 않지만 염씨가 낯선 사람에게 기회를 잡아 자신의 매장과 그녀와 일부 고객의 삶에 도움이 되는 방식을 즐겼습니다."
4,2024-05-13,"3.5/4 ⭐️ Wereldbibliotheek에는 치유 소설이 함께 제공됩니다. 누군가가 두 번째 기회를 얻고, 꽃을 피우고, 치유하는 소설입니다. 이 한국 이야기에서는 부랑자가 주인의 가방을 훔쳐 편의점에 출근합니다. 그뿐만 아니라 다른 직원들과 주변, 매장에 있는 사람들도 그를 따라다닌다. 아주 좋아요. 내가 읽기를 좋아하는 수준 높은 문학은 아니지만 여전히 훌륭합니다. 문학적 우위를 지닌 일종의 기분 좋은 느낌."
4,2026-05-05,"실제로 장마다 나아졌고, 마지막에는 해결 방법에 있어서는 실제로 정말 흥미로웠습니다. 각 장에는 다양한 이유로 상점에서 쇼핑을 하고 주인공과 함께 긍정적인 경험을 하는 다양한 사람이 등장합니다. 나는 독서 경험을 아늑하다고 설명하지 않고 뭔가 다른 것을 기대했습니다. 신자본주의 임금노예 매트릭스는 한국에서는 확실히 다르다."
4,2024-06-07,상쾌한 읽기.
5,2026-05-27,"'힐링 픽션', 이 스타일에 딱 어울리는 이름이네요. 일이 잘 풀리고 사람이 사람이 되는 책일 뿐입니다. 쉽게 읽습니다."
5,2025-01-31,"때때로 당신은 ""포옹""책이 필요합니다. 그리고 이 책은. 다른 제목에서 이미 일어난 것처럼, 나에게 아시아 글쓰기는 휴식, 일상생활, 평온함, 다른 눈으로 문제를 다루는 것입니다. 그리고 Dokko가 말하는 마지막 장은 그의 이야기의 순환을 완벽하게 마무리합니다."
4,2024-07-22,"여름에 읽기 딱 좋은 책. 지역 상점을 엿볼 수 있고 하나의 선행이 직접 관련된 사람들보다 더 많은 삶에 어떻게 영향을 미칠 수 있는지를 알려주는 삶의 단편적인 이야기입니다. 또한, 사람에 대한 진정한 관심의 힘을 보여주며, 사람들에게 주의를 기울이고 때로는 그저 귀 기울여 주기도 합니다. 느린 속도에도 불구하고 계속해서 당신을 매료시키는 정말 기분 좋은 책입니다. 별 4개 드립니다. 책에서 심각한 일이 많이 발생하지 않음에도 불구하고 여전히 내 관심을 끌 수 있다는 사실에 놀랐습니다."
5,2026-06-17,나는 이 책을 정말 좋아했습니다. 너무 귀엽고 재미있게 읽었습니다. 스토리와 캐릭터가 마음에 들었습니다. 잘 썼다고 생각했어요. 나는 이 책을 꼭 추천하고 싶다.
4,2026-04-27,아마도 별 4개가 더 많겠지만 정말 마음에 들었습니다. 비행기에서 한 가지 설정을 읽어보세요. 너무 귀엽고 달콤했지만 슬프고 현실적이지 않았습니다. 마지막에 주인공이 자살할 것 같아서 눈물이 나올 뻔했어요. 이 책에서 전하는 인생의 교훈이 마음에 들었습니다!
3,2026-04-09,3.5/5 ⭐⭐⭐⭐ 90% 홀마크 10% 아름다운 문학
5,2022-10-18,"고민스러운 미니마켓 김호연 @penerbitharu의 고급 독자 카피입니다. 이 리뷰에는 스포일러가 일부 포함되어 있습니다. 이야기의 시작 부분에서 우리는 기차에 탑승하게 될 것입니다. 주머니를 잃어버린 할머니는 어디서 잃어버렸는지 혼란스러워하고 있었습니다. 그러던 중 누군가 전화를 걸어 그를 발견한 사람은 서울역 노숙자라는 사실을 알게 됐다. 이 한 번의 만남에서 이 책의 이야기는 시작되는데, 노숙인과 그 속에서 서로의 삶을 바꾸는 데 성공한 사람들의 만남에 대한 이야기이다. CPNS 시험을 준비하는 여직원, 오만하고 고집 센 노파, 술 취한 남자 등, 마침내 트라우마와 기억을 잃은 노숙자의 어두운 과거에 얽힌 사연까지. 이 책에 담긴 이야기 하나하나가 너무나 따뜻하고 감동적이어서, 삶의 힘든 고군분투를 떠올리며 눈물을 흘리기까지 했습니다. 우리가 겪는 삶의 무거운 짐을 꼭 잊고 싶고, 죽는 것으로 모든 것을 끝내고 싶은 시점이 옵니다. 하지만 실제로 소통할 사람이 있으면 모든 것을 극복할 수 있습니다. 저는 이 책을 정말 좋아합니다. 먼저 이 책을 읽을 수 있는 기회를 주신 @penerbitharu님께 진심으로 감사드립니다. 이 책은 매우 아름답고 매우 마음이 따뜻해집니다! 이 책이 출판된 후에 여러분 모두가 이 책을 읽을 수 있으며, 그 이야기가 마음에 들 것이라는 것은 보장됩니다. 🥹 내 평가는 별 5개 중 5개입니다."
4,2025-04-16,"“나는 그것이 의미가 있는 경우에만 인생은 어떻게든 계속된다는 것을 기억하며 살겠습니다.” 📖 짜증나는 식료품점 - 김호은 이 소설이 전달하는 기본 메시지는 식료품점 주인이 도난당한 지갑을 돌려주기 위해 야간 판매원으로 고용한 의문의 노숙자 '독구'의 이야기를 통해, 실수를 인정하고 관계를 다시 시작하기에 늦은 때란 없다는 것, 그리고 가까운 사람들의 두려움과 그로 인한 고통을 이해하고 그들의 관점에서 사물을 봄으로써 소통과 대화의 다리를 놓는 것입니다. 기억을 잃은 독구는 작은 가게를 자주 찾는 동네 주민들, 사회적, 가족적 문제로 어려움을 겪는 이웃들을 돕는데, 그 이유는 결국 밝혀지게 된다. 소설은 또한 한국 의료계의 부패를 비판하고, 부패를 통해서라도 빨리 이익을 얻고 돈을 벌고 싶은 많은 한국인들의 욕망을 비판한다. 그런데 소설에서 짜증나는 점은 독구가 행동이나 크기 측면에서 북극곰과 닮았다는 점을 모든 섹션에서 우리에게 상기시키려는 작가의 고집이었습니다 🐻‍❄️ 처음에는 다소 코믹했지만, 잦은 반복은 과장되었습니다. 게다가 마지막에 모든 것이 명확해지고, 독구의 감동적인 이야기를 그의 말로 알기 때문에 완성되었을 때 영혼에 깊은 여운을 남기는 소설 중 하나이다."
4,2024-05-17,"'인생은 문제 해결 과정의 연속이다.' . 항상 연중무휴로 열리는 시장 중 하나이며, 다양성이 많지 않습니다. 은퇴한 역사 교사인 시장 주인은 노숙인과 우연히 마주친다. 때로는 모든 변화가 한 사람에게서 시작되기도 합니다. 독고는 노숙자 체포 발언으로 어떻게 이 일을 할 것인가? . <교란된 시장>은 우리가 원망하고 연민하고 혐오하는 사람들도 우리의 삶, 편견으로 쌓은 벽에 닿을 수 있고, 소통의 부재로 인해 얼마나 큰 상처가 생길 수 있는지, 때로는 큰 발걸음을 내딛는 것보다 자신의 공간을 비우는 것에서 시작된다는 점을 보여준다. 김호연은 널리 읽히는 책에서 우연과 안락함을 모두 활용한다. 아늑한 소설이 등장합니다. 나는 Rahatsız Market을 무대와 드라마로 보고 싶습니다. 대부분 나쁜 놈들도 부드러운 배를 가지고 있다는 것을 보여주기 때문입니다. 나는 그것을 즐겁게 읽었습니다. . Leonardo.Ai 표지 이미지와 함께 Betül Tınkılıç의 세심한 번역(특히 각주 포함)~"
3,2024-04-24,"이 책은 우주의 비밀을 밝히지는 않지만, 자신의 행동을 반성하고, 휴식을 취하고, 뭔가를 먹고, 귀를 기울이도록 초대합니다. 나는 일부 이야기가 다른 것보다 더 아름답다고 생각했고 일부 캐릭터를 때렸을 수도 있지만 그것이 바로 삶의 아름다움입니다. 큰 Dokko와 모든 다채로운 이웃과 고객의 이야기는 시적 특성을 가지고 있으며, 당혹스럽지 않고 많은 주제가 다루어지며 일부는 다소 피상적인 방식으로 다루어지지만 이를 하나로 묶는 공통 스레드는 경청하고 판단 없이 상대방의 말에 마음을 여는 것입니다. 결국 그것은 몇 시간 안에 읽을 수 있는 작은 책이고, 어떤 철학적 메시지가 평생 동안 각인되어 있는지 누가 알 수 없습니다. 이 캐릭터들과 함께 오후를 보낸 후 우리는 일상 생활로 돌아갑니다."
