date,rating,review
2016-04-14,9,"Interstellar is intense, thrilling, emotional, epic and a visual spectacle. It's complex, because it involves science. It's, ultimately, a sci-fi, but it also has some abstract ideas that are artistic and very unique. It has a plot twist that I didn't see coming. The most impressive aspects of this movie are the visuals and the soundtrack. They make the experience immersive and they're polished to perfection. But the story is great too. It doesn't mean that the movie is perfect however, because I do have some minor problems with it. But all in all, it's an amazing movie."
2016-04-13,10,"A beautiful, emotional and endlessly entertaining masterpiece from Christopher Nolan. Interstellar's awe inspiring direction, perfect cast, breathtaking special effects and stunning music score ensure that it is a space opera worthy of classic status. An all time great Sci-Fi film that matches its epic ambition."
2016-04-08,1,"Cringe-worthy, in so many ways.  But it really comes down to one biggest problem: Plot holes.

Before Interstellar, I didn't fully understand what a ""plot hole"" was, I'll admit.  One viewing is enough to educate anyone on what plot holes are simply because they're so rampant.

There's some decent acting, and some decent effects, but it's not enough."
2016-04-06,10,"The best thing about Interstellar is that, like Inception, the science and the ideas are as real, as sophisticated, and as advanced, as any ideas out there. If you see a critic or somebody saying this is convoluted or overly complex that says more about their lack of understanding than about the movie. We should be thrilled Nolan is thinking about and making movies about these things. Bravo."
2016-03-29,10,"Best movie I have watched in my life, this is awesome, this movie has a meaning that the humanity will just notice a lot of years from now. Its is not that complicated but it´s not a film for the ones that just like to see explosions."
2016-03-11,10,"By far one or the best space movie drama that I ever saw,the feelings in this movie were torn apart, for how it turned out everything to Cooper..
Great, great movie from mastermind: Christopher Nolan"
2016-03-07,5,"I don't rush out to watch movies, simple because so-called 'blockbuster'' movie rarely match their hype.

Interstellar is just such a movie. The initial storyline of the earth not being able to produce enough food is believable, but that is it. Once in space, the movie becomes  a preposterous mix of science theory, that is far fetched and completely unbelievable.

I was very disappointed by this movie and only gave it a 5 for the special effects."
2016-02-17,10,"Christopher Nolan keeps making classics, and Interstellar is the latest. Popularizing science, exploring the universe, amazing performances from Matthew and others and an ending that will have you (literally) yelling in the theater."
2016-02-14,8,Ambitious is one thing interstellar is. I love the score and the performances are outstanding. The science was very interesting loved the talk about relativity and worm holes and black holes and I have to say I love Christopher Nolan. He is one of the best film directors out there. Was it perfect no. was it Christopher Nolans best film no. was it one of the best to come out in 2014 yes. not the best but one of the best.  also the third act is very confusing and dr.mann's motivation is sorta abrupt and not very clear. also the ending does not have that emotional punch like i wanted it to have. None of the less the space sequences were fantastic and the connection between cooper and his daughter was not sugar coated it felt raw and real and made me care for them. I love this movie go check it out it's fantastic. It is kinda confusing but this is a fine very good even superb standalone film with outstanding performances and great action and fantastic cgi.
2016-02-05,4,"A movie should be judged as a movie so having ""correct"" physics doesn't make it good. Most fans are just pretentious **** that think they're some sort on superior species for understanding it."
2016-02-05,2,"A story of despair in an age of hope, told through the medium of mumbled dialog and extremely poor decision making.

The plot after the first act makes absolutely no sense and is content to meander aimlessly for the thick end on 3 hours. The science is very very poor, the visuals are good but never impressive, and the only redeeming features are a pair of sarcastic black-veneered robotic TV stands."
2016-01-31,3,"First, just to get it out of the way, yes, the science is really rather bad.  Both the ""big"" science (things like wormholes and black holes) and the ""small"" science (things like inertia and other basic physics in space).  The rest of the movie isn't bad, but it also isn't that great.  The worst part is the audio.  The movie suffers from the same problem most current movies have: far too loud music, far too quiet dialogue.
When the big reveal finally happens, the BIG plot twist comes out, the dialogue is so garbled between a dying Michael Caine and a weeping Adult Murph you'll be lucky to understand one word out of 10.  And this is the most critical scene in the entire movie?  Nolan couldn't manage to get the audio people to make it understandable?
When you're wishing for subtitles just so you can understand what people are saying you know the movie did a crap job on audio.
They also did a terrible job on general exposition.  One third of the way through the movie and I'm having to go to Wikipedia to read up on the general plot summary so my wife and I could understand that ""Gargantua"" (really, ""Gargantua""?? Is that really what you want to name the black hole?  Is that your final answer, Nolan??) was a black hole and not the wormhole.
The movie probably looked awesome in IMAX.  But... big deal."
2016-01-29,9,"Some will name Interstellar's premise as exploration, mystery, or even love. These are generally true, but the heart of this movie is actually the human destiny to conquer. In a vast universe, the plot follows a team of scientists scrambling to save mankind. The astronauts make their way to the stars through difficulties. In each ordeal, time amplifies the characters' mistakes and successes to unforeseen outcomes. Hans Zimmer's musical score augments Interstellar's sense of helplessness and curiosity to extremes. I watched this movie on my computer screen, but it would be best to watch in a home theater or in IMAX. This is due to the jaw-dropping, unfathomable presentation of cosmic visuals in the movie. Interstellar takes the spot as my second favorite movie of all time. It is without a doubt deeper and more ambitious than Christopher Nolan's Inception. This is not to state I didn't enjoy that movie. Interstellar, like Inception, doesn't fit well to watch on a Friday night. It's more of a Sunday afternoon type movie! Prepare to ponder Interstellar's mind-numbing themes & concepts for several days after finishing it."
2016-01-25,5,"At the end of the day, this is a movie. Whether or not the science behind it is realistic or not is irrelevant. As a movie it is meant to entertain. Does it do that? Here and there.

The movie does have a clever premise, but it also feels like the writers dumbed it down a bit too much. Pacing is slug like at times. It takes way to long for the movie to go anywhere, and when it does, it does so in sporadic bursts.

While the story is an interesting one, it is far too predictable. No real surprises. It feels like this was done deliberately to ensure a broader audience could follow the narrative.

Matthew McConaughey does do his very best. In fact I kinda think he overdid it at times. I give him credit, he knows how to cry on queue. Other than him, none of the other cast were memorable.

Overall:
Interstellar is a good idea that just was far too dull the way it was executed. Either do the Hollywood thing, or do the artsy thing. Don't try to do both.

Side Note:
Anyone else wonder why McConaughey's skin looked orange in the movie?"
2016-01-25,8,Enjoyably amazing. Interstellar actually tells us that Earth's being terminated and how sad we all must be for the last lives of our green globe we called Earth.
2016-01-21,10,"BEST SCIENCE FICTION MOVIE OF 2014!!! When i first saw interstellar i was AMAZED. The fact that they went to another galaxy and found three planets was great. Interstellar is by far, my number one favorite science fiction movie."
2016-01-18,9,"Maybe because the ending was spoiled for me I couldn't give it a 10, but I did enjoy seen a movie that was mostly accurate scientifically.  It was a really great movie, I look forward to seeing it again."
2016-01-16,10,"Though I haven't seen all of Nolan's films, I have greatly enjoyed what I have seen so far (Insomnia, the Batman trilogy, and Inception), and with sci-fi being one of my favourite genres, seeing 'Interstellar' eventually was a no-brainer for me. Despite its 169 minutes, it didn't seem long at all (if a film is well made, then the longer, the better) and it's resoundingly clear that Christopher is excellent both in getting fine performances from his actors and, along with his brother Jonathan, in writing scripts. What makes the film special for a sci-fi work is that he doesn't have to show any monster--nothing is truly more scary than humanity itself. This is a work that can combine an excellent explanation of the theory of relativity yet still show that the only things that truly matter are the relationships we develop in our everyday lives. My favourite film of all-time is still one of the most ambitious, '2001: A Space Odyssey', but it's very comforting to me that six generations after the birth of cinema, and the Faberge eggs of genius that have come along the way, from Georges Méliès' 'A Trip to the Moon' and Fritz Lang's 'Metropolis', that outstanding works of science fiction, such as 'Gravity', 'Ex Machina' and this fine film by Nolan, are still being made. There's hope for us yet!..."
2016-01-15,6,"I'm not necessarily saying this is a bad movie, but for what it is, the score on IMDb is insane... It's tied with The Godfather... Come on now. Kubrick did this same thing almost 50 years prior with visuals that were almost on par.. Not to mention that almost every frame of this movie ripped off 2001: A Space Odyssey. It tries to be edgy and ""groundbreaking"" with ""new ideas,"" yet everything that happened in this movie had been done before. Not to mention done in a better way.

Now this is better than your standard popcorn flick for sure. The science isn't as accurate as it has been in other movies, but it'll impress some who haven't been through many physics courses. And the cinematography is gorgeous and the acting is pretty great as well. But I will say I can't give it a positive review just because of how much it ripped off one of the greatest movies ever made. But it's worth a watch if you're curious especially just for the aesthetics."
2016-01-10,10,"I'm writing this review a couple of months after having seen the movie - so I might not remember everything in detail. However, thinking about the movie many months later, it still strikes me as one of the most moving and amazing movies I have ever seen.

An absolutely magical movie, loved it.

Even though Matt Damon is an unnecessary **** in it, the good outweighs the bad by a factor of a million."
2016-01-09,7,This movie had a very Interesting and unique storyline. It gets a bit confusing when they start talking about a lot of the technical aspects.  Overall it was an entertaining movie
2016-01-09,10,"This movie has great plot, intense action and the storyline is incredible.  I will not spoil how awesome this movie is, but Interstellar is incredibly watchable and has a great story that touches on a variety of emotion throughout the movie.  I marked it at 5 stars because it deserves to be watched.  The director of Inception, in Sci-Fi modern reality, give Interstellar a look."
2016-01-02,9,"This is one of my favourite if not my favourite movie of all time. I've watched it over 20 times now. The soundtrack is just breathtaking. There are amazing scenes, like the cornfield chase scene and the water planet disaster. I do agree that this movie has flaws. Some characters are underdeveloped. Why is Cooper's son in the movie? He's just kinda.. there. The only use he has is to add conflict near the end. It's also odd how Murph holds a grudge on Cooper for so many years. Nobody would be that stubborn. Some of Cooper's crew is just kinda there, like his son. They are never developed. The guy with the beard dies when they reach the water planet and the black guy dies on the ice planet. They are never developed. The movie is more focused on story rather than characters. Even the story is flawed sometimes. For example, we hear about Cooper's wife once and how she died, yet she is never mentioned again. Don't you think she should be a bigger part of Cooper's life? At this point, I'm just nitpicking small things. The movie overall is amazing. Movies are about experiencing awe and wonder, and Interstellar does that well. The messages and themes in Interstellar along with the breathtaking scenes and the soundtrack make it one of my favourite movies of all time."
2016-01-01,10,"Just loved it in the first 10 minutes. Love the scenario, love the characters, love the story, love the music score, love the whole thing. including the special effects and I'm everything but a special effect guy."
2016-01-01,8,"""Interstellar"" was by far the most anticipated movie in my recent existence so it had a lot of great expectations to meet. Fortunately, this film did not disappoint, if anything, it left me wanting more."
2015-12-22,3,"Available on Amazon Prime, I'm glad I didn't pay to see this in the theater. Expecting great visuals, we instead get long shaky cam scenes that might as well have been Star Trek TV episodes of anonymous, red shirted crewmen bouncing off of walls, space shots that we've all seen before and a very confused script. Any attempt to create tension was forced and tedious. My butt hurts. Totally boring mess of a film."
2015-12-04,7,"Didn't enjoy this movie like i thought i would, i imagined there would be aliens the whole time but NO. the acting is really great but it was kind of boring to me, and really confusing, a lot of stuff don't make sense."
2015-11-21,5,"It seems that Nolan decided to outdo Kubrick's ""2001: A Space Odyssey"". To hog the laurels of the best sci-fi movie. Dubious attempt, given the disparity of talents. But what Nolan really quietly ""taken over"", is a Paul Anderson's story ""Kyrie"", replacing supernova by black hole, telepathy by gravity, and stuffing it by cheap and highly implausible melodrama. The result is another ""Batman"" - not a masterpiece movie picture a la Kubrick, with his attention to details and authenticity, but a grotesque movie-SF- comics, caricature Gargantua. However, Nolan's talent was enough to make this inappropriately stretched movie to be quite fascinating for what he could receive 6 out of 10, but taking into account the theft of Paul Anderson's idea, 5 out of 10 will be the most honest assessment."
2015-11-17,10,"If somebody asks me what the most underrated movie of the decade is I always say ""Interstellar"". ""Interstellar"" is a modern masterpiece that needs to be seen. I never found myself bored or lacking of attention because the movie was so engrossing and immersive. I felt like I actually went to space and went through a huge black hole. Many peoples complaints about the movie are about the ending. I don't find the ending bad at all, actually I thought the ending was imaginative and really brought the emotions out of me. The ending where he finally saw his daughter and she was on her death bed getting to see the one thing she was searching for her whole life was heartbreaking and really touching. Yes it is very unlikely, practically impossible what happened, but when did we start getting so serious when we watch. Why don't we watch movies for a good story and great time anymore?"
2015-11-08,9,"First let me get the reason why I didnt give it a 10 out of the way.

unnecessary dialogues, plot flaws?, movie plot was kinda all over the place. Undeveloped characters. Just alot of questions that you have to figure out as an audience,

but what a great movie still. I didn't watch it in IMAX but I really wish I did, the science was truly interesting and for a viewer that tends to predict the movie as it goes on, I was quite pleased how it turned out. and I loved the relationship between Murphy and Cooper. Gets right in the feels

Great movie, really gets you thinking about the future of humanity :3"
2015-10-21,9,"This movie is brilliant. It develops the theory of relativity and parallel universes to great extends. If you have ever studied quantum physiques or those theories you will just love the movie. If not then you might find the movie a bit too informative and sometimes dull. The theories explanation in the movie are not really understandable but that is a no problem hence their complex nature. Instead these theories are simplified as much as possible. It has an extraordinary and dramatic atmosphere of a planet Earth which is basically on the verge of destruction with all of the extras such as people dieing  from starvation, water pollution, wars, crimes etc but the movie instead does not focus on that but on a trip to outer space trying to find a better Earth in the form of another planet in order to save the human race. I like the movie, the atmosphere, the soundtrack and the casting. I do think though that the acting was a bit over dramatic at some points and a bit over emotionless on other moments. Pans and corny dialogues are included as usual with such movies. The conclusion of the movie is completely unexpected and I really enjoyed its ending! You should watch that movie!"
2015-10-16,5,Visual is good. Story is under average. Dialogues are boring. The main idea is badly premeditated.  Warning! Drink a lot of coffee before seeing this movie to avoid fall in sleep.
2015-10-15,9,"Interstellar is one of Christopher Nolan's best films it is a gripping and intriguing look at space exploration with breathtaking special effects and cinematography, the characters are well thought out and likable, the story is of course very good but can get a little fractured at times the ending also doesn't really have the emotional punch i was looking for but none the less interstellar is fantastic."
2015-10-12,9,"Interstellar may be a failure on a story level, but Nolan's visual virtuosity is still enough to take your breath away and root you to your chair.

Watch this movie online: ****/watch-2a0504-Interstellar-movie-online-free-putlocker.html"
2015-10-10,9,"I gave this movie a nine. And it is a movie that I would actually buy and keep to watch it again and again. For me, it is in the same ""league"" as Gravity and tugs at the heart strings. Very good action sequences and kept me glued to the screen constantly."
2015-10-08,0,"So I finally got to watch this movie now that it hit Netflix. This movie was hyped to high heavens to me by few people I sometimes play and talk on the internet, and couple of IRL friends. Some of them even said it was ""life changing"" and that they'd want ""something like in Interstellar"" from their lifes.

So, what did I think of Interstellar? disappointment. It was cheesy, slow, dumb piece of film. It was clearly aimed towards audience that has never properly watched multiple scifi shows. It was clearly aimed to get people into astronomy. Welp, it seems it did just that. It is a scifi movie, but dumb one. It has a NASA pilot that does cheesy ""tell me what wormholes were again?"" just for the audience... RETIRED NASA PILOT. Same guy that hacked (old?) military drone apparently with advanced AI earlier from the sky to land, while driving, on laptop. Oh and they did that going through corn field, in a starving world in which that corn is needed.

... Now that I've got myself going, how about I tell you about the ending of the movie? ...

Our main guy the NASA pilot saved humanity in the end by going into the super massive blackhole (without any kind of spaghetification effect... what wasted opportunity!), to learn what was inside of blackhole, so we could figure out some kind of space manipulation magic technology, only hey 10-20 minutes into inside of an blackhole, we learn that they did not end up in a blackhole, they ended up inside ""tesseract"", ""4th dimension"" in which time can be traversed like going to next room, which is then told to be construct of future humanity to quide their past self into their future glorious space manipulation magic technology, (so it really is not blackhole, its not even 4th dimension!) so hey that guy was at no point actually inside of an blackhole learning what it was like inside one, what actually happens at singularity, since he was transported into this magical ""tesseract"" structure by the future mankind, so how the f did they even learn what it was like inside blackhole to develope this magical space manipulation technology, dont ask me, because conveniently his robot buddy box bot just happens to have this magical technology that gathers this ""quantum data"" from inside a black hole without actually being inside one.

Man, this movie is so dumb. So cheesy. It's like Doctor Who episode that outstayed it's welcome with slow, overdramatic scenes. It's got so much cheesy stuff even Doctor will fly down to ""tesseract""  with his Tardis to ask for some of that cheese.

It's got so much soap opera in it even folks at Stargate Universe want some of that soap!

...

I dislike this movie. With passion. I expected something worth of all this fuss. Something ground breaking. What I got was Doctor Who without The Doctor."
2015-09-30,10,Christopher Nolan's best film IMO. People talk about The Prestige and TDK and Memento and I love them all but this one is the best for me. This is also one of the most underrated films out there possibly because of it's hard to understand ending. The sound and imagery of this film is astounding and powerful. You likely won't understand it all the first time of watching or even the second.. but the more times you watch this the more it leaves you thinking afterwards. 5 star film for me!
2015-09-28,1,"I am a sci-fi but just couldn't buy much if any of the story line or science in this film.  Why did time fly by so fast on the water planet but apparently not so fast on the ice planet or on the ship while traveling out there? From what I understand of the theory is that time passes by relatively slower when traveling  faster than the speed of light. And why faster while on a planet surface than on the ship.  How was the ship not demolished by the tidal wave?  How did Murph get to be such an educated physicist in a school that denied the existence of the Apollo missions?  Ejecting yourself in a black hole across the galaxy has you winding up at a doorway in time behind the bookshelf of your daughter's bedroom and how did he even get back after that?  Some have commented that folks that complained that the movie was convoluted or overly complex are just not smart enough to understand the movie. I would counter that merely throwing out complex concepts applied inconsistently in a random fashion does not constitute a great ""thought provoking"" film, especially with all the gaping holes in the plot itself.  The only thought it provoked in me after about an hour or so was how I could apply the science in the movie to speed up time to get this movie over with?"
2015-09-27,10,Interstellar is a science fiction epic that challenges even 2001 with its scope and ambition; never before have I seen a film so intelligent yet dramatic to the point where I'm on the verge of tears at its conclusion.
2015-09-26,10,"This review is written after watching Interstellar 4th time, Nolan has this habit to spark a curiosity which doesn't end before getting all the points and plots which director wanted us to dwell on.
It is kind of movie that makes you restless, it shakes the core of your existence, it makes you to think grandeur and think big.
We all are enchanted with this limitless sky over us, we all made stories about it, we place our Gods on it and sometime we hope for someone to come over from there to read our X-Files.
This movie is about that curiosity and that addiction of ours with that unknown.
With all the science and hope, all the black holes and time travel, Nolan also blended the blunt with the fragile, you will get ample dose of human nature and emotions in it, like a hopeful daughter of her father's return.
As I said earlier this movie made me asking Big Questions, hope we can find some answers, somewhere."
2015-09-20,7,"While way overlong, and a bit overrated, ""Interstellar"" is a pretty good film. There's strong performances, great special effects, and a lot of very powerful sequences, but it is nowhere near flawless. I'd recommend it for most moviegoers (especially big fans of science fiction), although, you'll probably be rolling your eyes at some of the cheesier elements, and will check your watch every now and then."
2015-09-14,10,"Christopher Nolan's latest film proves to be his longest movie so far, yet also the best. Following up after ""The Dark Knight Rises"" and ""Inception"", ""Interstellar"" is definitely something new. I started watching this movie extremely late at night once, and told myself that I'd stop it halfway through so that I could get some sleep.
But the engaging plot kept me awake to the very end, and I couldn't stop thinking about it after.
And then, of course, there's the crazy soundtrack by Hanz Zimmer - everything is good in this movie!"
2015-09-14,10,"Interstellar is truly a sci-fi epic like no other. To compare said film to '2001: A Space Odyssey' isn't just a disservice, but unnecessary. The films are almost nothing alike, simply sharing small plot elements. Also, Stanley Kubrick's vision of Arthur C. Clarke's sci-fi epic wasn't to ponder the philosophical questions that accompanied the story, but to make art, and art is was, and is. With Interstellar, Mr. Nolan set out to make his most personal and emotional film to date about love and time (time being a recurring theme throughout all of Nolan's films). But it's so much more than that too. There are no words to express the epic journey Nolan takes us on in the film, but needless to say, it's tear-jerking and emotional throughout. The acting is top-notch, especially McConaughey, who gives (I would say) his most emotional performance yet. But the actor who stole the show in a few scenes (one in particular, when they're on an alien planet) was David Gyasi as Romilly, one of the astronauts aboard the Endurance, their spacecraft. The musical score from Hans Zimmer is, without a doubt, his best and most influential work to date, helping drive the film's bold and breath-taking vision (the church organ helped significantly). The visual effects are easily the best to date as well, and of the year. To see a black hole created through visual effects in such a way, with pages theoretical equations provided by Kip Thorne (theoretical physicist, of whom's work inspired the film's genesis); what you see in the film is the most realistic depiction of a black hole, and even offered new insight to accretion discs surrounding the anomalies. But even everything else, from the alien planets to the Endurance, the visuals always look real. Then, there's the writing. I would definitely have to say this has some of the best dialogue i've ever heard in a sci-fi movie, and the script continually pours or oozes emotion, keeping the audience tethered to the film.

Now, about Mr. Nolan. Don't just look at Nolan, but look at his films. Some say Inception would be his masterpiece, while others would say it's The Dark Knight, or Memento. But honestly, every single film Christopher Nolan has directed is a masterpiece not of its genre, but of Nolan. Following is his quiet masterpiece, not the film that put Mr. Nolan on the map as a phenomenal director, but one people visited or revisited after becoming accustomed to Nolan, after seeing Memento, what could be called his breakout masterpiece. Then, right after, he directed the remake of the Norwegian thriller, Insomnia. This, too, could be considered a masterpiece, even if a remake. Then, we were given his take on the Batman universe, starting with Batman Begins, the origin masterpiece. Then, there's The Prestige, adapted from the novel of the same name, which can be called his dark masterpiece. The Dark Knight, his bold masterpiece; Inception, his complex masterpiece, and The Dark Knight Rises, his flawed masterpiece. Now, we have Interstellar, his emotional or personal masterpiece.

This is just my looking at Nolan and his films, but whatever your thoughts are, you can't deny Interstellar is one hell of a journey. He certainly is one of the best filmmakers of our time, and of all time. I can't wait to see what he does next, but i'm not sure it will be as emotionally powerful as Interstellar."
2015-09-11,3,"Coopers teen daughter Murph cracks the code send by a mysterious five dimensional entity with the use of gravity to reveal the location of a secret underground base that Nasa is operating in the outback of the United States.
Unbeknownst to the locals Nasa has been launching covert interstellar missions in the shape of massive rockets through a wormhole that appeared of the starboard bow of Saturn. This answers a question Cooper has about where his taxes are going, for the US no longer maintains an army to gobble up the taxpayers money, which is what taxes are for apparently. Except maybe for the education which is denied to Coopers son.  He makes an excellent farmer, just like his dad, and therefore  does not need  to go to college.   You see, humanity is suffering from a rampant  food shortage and on the brink of starvation, so farmers have become very important and they do not require advanced astrophysics to till their crops..

About fifty minutes of the movie have now been used up to make it abundantly clear that the planet has been turned into  a world wide equivalent of the dust bowl and humanity is in dire straits. To make sure we will not forget the movie will get back on this time and again with scenes that are filled with massive dust clouds. Which is handy as this will certainly have saved on production costs.

Now fate has it that Nasa is one astronaut short and Cooper happens to be an excellent astronaut next to being an excellent farmer, which is very convenient, especially because he happens to arrive just in time to hitch a ride. So he is duly assigned to pilot the spacecraft  that will be going through the wormhole to settle one of the twelve planets that have been discovered. Or actually one of three, for those are the ones most promising and in fact the only ones  they received data from.

The tale is by now long enough  as we are a freaking 90 minutes in and this is still all to set the scene, so we going to distort time and speed up things. Just like time is distorted by the massive black hole that apparently is near all these worlds.

One has humongous big waves that kills the explorer that sent the promising data that wasn't actually promising data cause it was just initial data that was repeated over and over and therefore not the data they got, but the data they did get, but didn't get in hindsight. This they  discover after they land on the planet, right between the monstrous waves and totally missing them big waves during their en-route flight and only noticing them the moment they are overwhelmed by them. Touche.

Meanwhile the spacecraft  have morphed themselves into the flyers from star trek, for while they needed a massive rocket to get off earth, this is no longer required to get off the other planets.. Which is handy for it is unlikely that them planets have a hidden Nasa base with the required rockets. Although I wouldn't be surprised if they did have one.

Next is an ice cold planet where Matt Damon lives, a brilliant scientist and homicidal madman who attempts to kill Cooper by having him suffocate in the not-so-benevolent atmosphere but manages only to kill the token negro by rigging his broken robot pal with explosives that are the standard equipment that Nasa sends along with their explorers(you never know what you might need to blow to smithereens). It detonates when the token negro tries to repair the bot.
Incidentally Cooper merely survives suffocation by finding back his communicator, which is the size of a dollar coin and which Mad Matt has thrown into the frozen wasteland, so Cooper can call out to Anne Hathaway to come and save him.

Matt meanwhile escapes with another spacecraft to the mother spacecraft, manages to damage it and kill himself in the process. Or actually the mothership ejects Matt and his spacecraft  in a violent manner thus causing it to wreck itself.  Then Cooper saves the mothership from burning up in the planets atmosphere.

Are you still there?

Cooper then misleads Anne to go the third and last planet where her love interest lives, while Cooper throws himself and his robot buddy into the black hole where the five dimensional entities have created a three dimensional construction that allows Cooper to communicate with his teen daughter Murph initially and then the adult version of his daughter later on  by using gravity to send her the black hole meta data back through time that allows her to save humanity from extinction.

Cooper is saved from his predicament and, after having taken leave from his now granny daughter Murph,  steps in a spacecraft
that might or might not be on it's way to join Anne, who is on that other planet where her love interest has just died, so she is now available for Cooper to breed with.

I expected at every moment that it would be revealed that it was all the dream of a drunken drugcrazed schizoid maniac.

But it is the bloody script.."
2015-09-09,2,"This movie is ridiculous from the point of view of science and also regarding human relationships.  Matthew M is terrible, completely unconvincing, sort of a hillbilly scientist.  and the father-daughter relationship was sentimental and absurd.  really worrisome that top critics bought this - shows how bad movies are in general that this one was promoted."
2015-09-09,10,"So my review must be 150 characters long... this movie has changed my life,this movie has changed my life,this movie has changed my life,this movie has changed my life."
2015-09-02,10,"Interstellar came at the end of 2014 to give us a Christmas blockbuster worthy of leaving our warm hearths for. Some films excel at spectacle, and this really deserved to be seen on the biggest, loudest screen possible, so count yourself lucky if you managed it.

The film is a science fiction epic, but it’s not an outlandish fantasy. Forget Avatar. Has anyone watched Avatar recently? Interstellar feels grounded in possibility with ideas full of personal conflict and universal philosophy. The story begins some fifty odd years in the future on an Earth devastated by crop blights. The world is becoming a barren dustbowl as humanity struggles to feed itself.

Our hero is Cooper (Matthew McConaughey) a widowed former pilot turned farmer who ekes out a living with his father-in-law and two children Tom and Murphy. The film does well to establish this world; a parent-teacher meeting where children are denied a college application so they can become farmers and an early action sequence where Cooper salvages a downed Indian drone for parts hint at the environmental, technological and geopolitical situation of this future world.

The main narrative starts when a mysterious signal leads the ever inquisitive Cooper to the remnant of NASA, helmed by Cooper’s old professor Dr. Brand (frequent Nolan-collaborator Michael Caine) who offers him the chance to join a secret mission to find a new homeworld for humanity. A wormhole has been discovered near Saturn which leads to a system of potentially habitable planets orbiting a supermassive black hole.

Here begins the struggle and the decisions Cooper and his family must make. Should humanity continue to fight the losing battle on Earth, or abandon it? Should a man leave his family for the future of humanity, or live out what life he can with them, as best he can on a dying world? At the heart is Cooper’s relationship with the daughter he leaves behind (Jessica Chastain) and her struggle to forgive him as she grows up to become a scientist herself. The relationship is paralleled with Brand’s daughter Amelia (Anne Hathaway) who joins the mission to look for something else among the stars.

Christopher Nolan is a twenty-first century auteur and his films are always ambitious, complex and engaging. Even if that ambition is sometimes stretched, he never shrinks from a bold idea. But it’s not just a philosophical narrative. While emotional through and through, the film also explores its conflict through gripping action and spectacular visuals, and its pioneering attitudes through the inclusion of cutting edge scientific thought.

Okay, so you don’t have to understand every part of the physics; some artistic licence has undoubtedly been taken for the sake of story or spectacle, but we’re here to watch a movie, not a lecture in theoretical astrophysics. The result is that the characters not only explore foreboding new worlds of ice and oceans but deal with the vaguely realistic implications of exploring wormholes and black holes, such as time dilation and intense space-time-warping gravity. This is used to great emotional effect; imagine communicating with your family at home when hours of your time is years of theirs and your messages can ‘only’ travel at the speed of light.

It’s enough that theoretical physicist Kip Thorne was present as a consultant to know we’re in safe hands. Thorne collaborated with Carl Sagan on the latter’s novel Contact, which became a film in 1997 and dealt with the communication between a father and daughter across the void of space and also happened to feature Matthew McConaughey in a supporting role.

Interstellar seems like a spiritual successor but stands on the shoulders of another giant, that unforgettable epic journey to the edges of the solar system and beyond: 2001: A Space Odyssey (1968); although that film’s astronaut Dave had no family keeping him on Earth. It’s worth mentioning here that the cubic robots that assist on the mission are markedly less homicidal. The robots have been brilliantly realised with inventive simplicity as real puppets played by actors and not CGI.

The effects as a whole are a cinematic experience; the spaceship blasts through the void to ludicrous organ overlays and emerges overlooking the black hole, a magnificently realised singularity of ultimate light and darkness simulated using Thorne’s mathematics. Then a moment of peace, all the more accentuated after the volume, allowing us to ponder the ‘gravity’ of the situation in more ways than one.

My only word on the film’s ending is that it comes very close to undercutting Cooper’s sacrifices by letting him have his cake and eat it, but after the mind-bending finale, we’re on board enough just to go along with the ride. The word ‘stellar’ is sometimes used to describe something of an extremely high standard, but it’s hard to say now without sounding like you’re quoting Stanley Kowalski. It’s time for a change, so this film gets full marks because it was Interstellar."
2015-08-29,10,"A great movie. The cosmological and the human are mixed together in one long beautiful hopeful hymn to human being. The love in this movie felt genuine, not a mere Hollywood ingredient. Normally a movie about escaping the Earth that we have destroyed would make me sigh at the unrealism of such a vision, but that difficulty was acknowledged gracefully before the movie soared off into its exuberant flight. As in life, nothing is one dimensional, nothing is simply distant or simply close, nothing is done and dealt with. The ""bad guy"" is just a regular flawed man who unwittingly helps more than he ever could by being a good guy; love animates the characters' actions even when it is twisted. This is a deep and deeply moving movie that carries itself with great grace. Where it has to borrow it does so respectfully; where it has to bend realism it does so with narrative elegance and an eye on the deeper things. I'd say it's of the best science fiction movies there is."
2015-08-23,9,"Is this a sci-fi? A love story? An action movie? In Interstellar, Christopher Nolan combines all of these into a thrilling adventure across the universe to find the Earth a new home.
This seamless combination of a visually spectacular action movie, a father-daughter relationship stretched across the universe and an epic sci-fi makes Interstellar one of the most ambitious films in history.
This is without even mentioning the scientific attention to detail that Nolan, his team and Prof. Kip Thorne put into the screenplay. The theories which amounted to Interstellar's thoroughly engaging narrative were all remarkably realistic once you'd put your head around it, and any idea which seemed unfeasible at first was justified in the book that accompanied Interstellar's release.
Although the ending of Interstellar could be seen as inappropriate for the plot, you could just as easily argue that it was necessary for rounding the action off and making it appeasing for those whom find the Cooper's love for his children the centrepiece of the story. Still, it could have been better as an ending, but given that everything else in the movie is pretty damn awesome we can let it slide.
Nolan was aiming for Interstellar to sit amongst his favourite sci-fi '2001: A Space Odyssey', and they show many similarities in that regard. However, Nolan's ability to attract all audiences and mould genres together to form a beautiful, engaging story which remains both challenging (in a good way) and interesting throughout puts Interstellar at the forefront of science fiction movies to date. It becomes one of those movies that sticks with you for years; and I hope it has the same effect on others it did on me."
